,Name,Affiliation,Interests,Cited By,Profile URL,h-index,i10-index,Research Papers
239,Gaurav Datkhile,"PhD Scholar, Indian Institute of Technology Indore","Biomedical Signal Processing, Machine Learning, Control Systems",240,https://scholar.google.com/citations?hl=en&user=Pk91H1wAAAAJ,6,4,"['Fractional calculus and fractional differential equations', 'Indian sign language recognition using convolutional neural network', 'Lane detection techniques using image processing', 'Artificial neural network approximations of linear fractional neutron models', 'Artificial neural network approximation of fractional-order derivative operators: analysis and DSP implementation', 'Sensorless control of IM using MRAS strategy and its closed loop stability analysis', 'Speech-based respiratory diagnostics: A study on COVID-19 detection with machine learning', 'Closed-loop controller design, stability analysis and hardware implementation for fractional neutron point kinetics model', 'Electronic Stability Control of Vehicles', 'Sensorless Field Orientation Control of Induction Motor Using Reduced Order Observer']"
240,Ravinder Kumar,Indian Institute of Technology Indore.,"Metal-Organic Frameworks, Covalent Organic Frameworks, Carbon Material",239,https://scholar.google.com/citations?hl=en&user=Bh2yHysAAAAJ,3,3,"['Recent highlights and future prospects on mixed-metal MOFs as emerging supercapacitor candidates', 'Dy (iii)-Based metal–organic framework as a fluorescent probe for highly selective detection of picric acid in aqueous medium', 'Progress and Perspectives on Covalent‐Organic Frameworks (COFs) and Composites for Various Energy Applications', '13 Surface-functionalized nanomaterials for Li-, Na-, and K-ion batteries']"
241,Sumit Chaudhary,IIT Indore,"HEMT, Device Analysis, Tcad Simulation, PVD",238,https://scholar.google.com/citations?hl=en&user=wJC823EAAAAJ,8,7,"['Photoactivated Pd-Loaded WO3 for Enhanced H2 S Sensing', 'Synergistic Approach for Controlled Doping in a MoS2 Monolayer for Enhanced NH3 Sensing', 'Surfactant-Assisted WS2 Nanostructures for Enhanced NO2 Sensing Performance', 'Ag-Loaded WS2-Based Pb2+ Ion Detection in Water', 'Ultrasensitive Detection of Hg2+ Ions With CVD Grown MoS2-Functionalized MgZnO/CdZnO HEMT', 'Impact of MgO spacer layer on microwave performance of MgZnO/ZnO HEMT', 'CVD-Grown MoS₂ Monolayer-Based Ultrasensitive Hg²+ Ion Sensing in Water', 'Pd-Loaded MoS2 Nanoflowers for Enhanced Room-Temperature Methanol Sensing', 'Realization of High Photovoltaic Efficiency Devices With Sb₂S₃ Absorber Layer', 'Experimental Validation of Switching Dependence of Nanoscale Y2O3 Memristors on Electrode Symmetry via Physical Electrothermal Modeling']"
242,Lawqueen Kanesh,"Indian Institute of Technology Indore, India","Parameterized Complexity, Algorithms, Graph Theory",233,https://scholar.google.com/citations?hl=en&user=WD1JUOEAAAAJ,8,8,"['Deleting, Eliminating and Decomposing to Hereditary Classes Are All FPT-Equivalent∗', 'An FPT algorithm for elimination distance to bounded degree graphs', 'Parameterized complexity of conflict-free matchings and paths', 'Identifying and eliminating majority illusion in social networks', 'Conflict free version of covering problems on graphs: Classical and parameterized', 'Parameterized Approximation Schemes for Biclique-Free Max k-Weight SAT and Max Coverage', 'Paths to trees and cacti', 'Conflict free feedback vertex set: a parameterized dichotomy', 'A fixed-parameter tractable algorithm for elimination distance to bounded degree graphs', 'Further exploiting c-closure for FPT algorithms and kernels for domination problems']"
243,Rahul Sharma,"PhD Scholar, Indian Institute of Technology Indore","Computational Chemistry, Electrocatalysis, Machine Learning",230,https://scholar.google.com/citations?hl=en&user=_L8EB6EAAAAJ,7,7,"['Functionality modulation toward thianthrene‐based metal‐free electrocatalysts for water splitting', 'Triggering the water oxidation kinetics and reaction pathway via S-doping in layered hydroxides for enhanced electrocatalytic performance', 'Designing Salen‐Based Porous Organic Polymers for Enhanced Electrolytic Water Splitting into Oxygen', 'Cation-assisted water oxidation with crown ether-based covalent organic frameworks', 'Role of fluxionality and metastable isomers in the ORR activity: a case study', 'Machine learning-driven inverse design and role of dopant for tuning thermoelectric efficiency', 'Machine-learning-assisted screening of nanocluster electrocatalysts: mapping and reshaping the activity volcano for the oxygen reduction reaction', 'Machine learning-guided discovery of alloy nanoclusters: steering morphology-based activity and selectivity relationships in bifunctional electrocatalysts', 'Insights into thermal conductivity of pnictogen chalcogenides: Machine learning stereochemically active lone pairs and hybridization', 'Investigating the Metastability-Triggered Reactivity of Pt7,8 Clusters on Graphene: Unraveling Statistical Ensemble Representation for ORR in Gas and Implicit\xa0…']"
244,Anas Ullah Khan,Indian Institute of Technology Indore,Wire arc additive manufacturing,229,https://scholar.google.com/citations?hl=en&user=zy5laHYAAAAJ,10,11,"['Investigation on dual wire TIG Arc additive manufacturing of IN625 and SS316L FGM for continuous gradient and sandwich structures', 'An economic design and development of the wire arc additive manufacturing setup', 'Porosity in additive manufacturing: influence on mechanical, thermal, and electrical properties—a review', 'Porosity in additive manufacturing: purposeful design, applications, and characterization methods—a review', 'Development of concurrent multi wire feed mechanism for WAAM-TIG to enhance process efficiency', 'Development of barrel finishing machine to improve surface finish of the wire arc additive manufactured parts', 'Improvement in process efficiency of WAAM-TIG by in-situ voltage–current–temperature monitoring and feedback control system', 'Continuous and pulse TIG arc treatment for surface hardening of WAAM-MIG parts', 'Aptness of the swarf substrate for the additive manufacturing application', 'Effects of pillar-based substrate on the wire arc additive manufacturing process']"
245,Revanth Dugalam,IIT Indore,"Structural health monitoring, Damage detection, Uncertainty quantification, Artificial Intelligence",228,https://scholar.google.com/citations?hl=en&user=Hv7R4nEAAAAJ,5,4,"['Recent advancement of concrete dam health monitoring technology: A systematic literature review', 'Development of a random forest based algorithm for road health monitoring', 'Enhanced compressive strength and impact resistance in hybrid fiber reinforced ternary-blended alkali-activated concrete: An experimental, weibull analysis and finite element\xa0…', 'A hybrid multiple input multiple output (MIMO) model for simultaneous localization and quantification of structural damage in beam structures', 'Development of a machine learning algorithm for predicting compressive strength of alkali-activated recycled concrete', 'Frequency-based deep learning model for beam damage detection', 'Recent advancement of concrete dam health monitoring technology: a systematic literature review. Structures 44: 766–784', 'Damage detection of Carbon Fibre Reinforced Polymer (CFRP) tubes subjected to low-velocity transverse impact', 'Technological Evolution of 3D Concrete Printing for Next-Generation Sustainable Infrastructure', 'An Integrated Approach for Damage Detection, Localization and Quantification in Beam Like Structure Using Vibration Measurements']"
246,Chandan Halder,"Assistant Professor, Indian Institute of Technology Indore",Modeling and Simulation of Materials,222,https://scholar.google.com/citations?hl=en&user=Jc4fgVQAAAAJ,9,8,"['Discrete micro-scale cellular automata model for modelling phase transformation during heating of dual phase steels', 'Optimization of cellular automata model for the heating of dual-phase steel by genetic algorithm and genetic programming', 'Optimization of phosphorous in steel produced by basic oxygen steel making process using multi-objective evolutionary and genetic algorithms', 'Relative effect of B and N concentrations on the microstructural stability and mechanical properties of modified 9Cr-1Mo steel', 'Comprehensive study on the through-process Goss texture evolution in Fe-3.78 wt.% Si grain oriented electrical steel', 'Sensitivity analysis of the finite difference 2-D cellular automata model for phase transformation during heating', 'Study on the formation of alligator crack and edge crack in high silicon grain oriented electrical steel during cold rolling', 'Optimised recrystallisation model using multiobjective evolutionary and genetic algorithms and k-optimality approach', 'Optimization of top gas recycle blast furnace emissions with implications of downstream energy', 'Data‐Driven Bi‐Objective Genetic Algorithms EvoNN applied to optimize dephosphorization process during secondary steel making operation for producing LPG (Liquid Petroleum Gas\xa0…']"
247,Shahid Shafi Dar,Indian Institute of Technology Indore,"Natural Language Processing, Computer Vision, Crisis Informatics, Social Network Analytics",211,https://scholar.google.com/citations?hl=en&user=L9e0myAAAAAJ,9,9,"['A social context-aware graph-based multimodal attentive learning framework for disaster content classification during emergencies', 'Large language models meet stance detection: A survey of tasks, methods, applications, challenges and future directions', 'Mmcfnd: Multimodal multilingual caption-aware fake news detection for low-resource indic languages', 'A multi-temporal multi-spectral attention-augmented deep convolution neural network with contrastive learning for crop yield prediction', 'A hybrid similarity-aware graph neural network with transformer for node classification', 'A contrastive topic-aware attentive framework with label encodings for post-disaster resource classification', 'T-mpednet: Unveiling the synergy of transformer-aware multiscale progressive encoder-decoder network with feature recalibration for tumor and liver segmentation', 'D-humor: Dark humor understanding via multimodal open-ended reasoning', 'An explainable deep neural network with frequency-aware channel and spatial refinement for flood prediction in sustainable cities', 'Large Language Models Meet Stance Detection: A Survey of Tasks, Methods, Applications, Challenges and Future Directions. arXiv 2025']"
248,Balmukund Dhakar,"Indian Institute of Technology, Indore, MP, India",Thermal Spray Coating,210,https://scholar.google.com/citations?hl=en&user=ki8GdZQAAAAJ,7,6,"['Studies on remelting of tungsten carbide and rare earth modified nickel base alloy composite coating', 'Measuring mechanical properties of plasma-sprayed alumina coatings by nanoindentation technique', 'Phase stabilization of plasma-sprayed alumina coatings by spraying mechanically blended alumina–chromia powders', 'Evaluation of Nanomechanical and Tribological Properties of Laser Surface Alloyed Boride-Nitride-Carbide Ceramic Matrix Composite Coatings', 'Influence of process parameters on the formation of phases and mechanical properties of plasma sprayed Al2O3–Cr2O3 coatings', 'Heat treatment of plasma sprayed alumina-chromia composite coatings', 'Linear reciprocating wear behaviour of plasma-sprayed Al2O3–Cr2O3 coatings at different loading and sliding conditions', 'Experimental investigation of wear properties of AA6061+ Al2O3 metal matrix composite fabricated by vacuum stir casting method', 'Influence of TIG Re‐Melting and RE (La2O3) Addition on Microstructure, Hardness and Wear of Ni‐WC Composite Coating', 'Effect of H2 flow rate and stand-off distance on the formation of phases in plasma-sprayed Al2O3 coatings']"
