Name,Affiliation,Interests,Cited By,Profile URL,h-index,i10-index,Research Papers
Samit K Ray,"Department of Physics, IIT Kharagpur","Semiconductor, SiGe, Nanostructures, Si heterostructures",14385,https://scholar.google.com/citations?hl=en&user=O4WvnJ4AAAAJ,58,331,"['Multifunctional Au-ZnO plasmonic nanostructures for enhanced UV photodetector and room temperature NO sensing devices', 'Chemically reduced graphene oxide for ammonia detection at room temperature', 'Novel Colloidal MoS2 Quantum Dot Heterojunctions on Silicon Platforms for Multifunctional Optoelectronic Devices', 'Tunable Direct Bandgap Optical Transitions in MoS2 Nanocrystals for Photonic Devices', 'CMOS integration of inkjet-printed graphene for humidity sensing', 'Graphene-silver-induced self-polarized PVDF-based flexible plasmonic nanogenerator toward the realization for new class of self powered optical sensor', 'Hydrothermal growth of few layer 2H-MoS2 for heterojunction photodetector and visible light induced photocatalytic applications', 'Nanocrystals for silicon-based light-emitting and memory devices', 'Highly sensitive large-area multi-layered graphene-based flexible ammonia sensor', 'The effect of substrate temperature on the properties of ITO thin films for OLED applications']"
Abhijit Mukherjee,"Professor, IIT Kharagpur, India","Hydrogeology, Water policy, Gesocience, Contamination, Numerical modeling",14193,https://scholar.google.com/citations?hl=en&user=2W0C2EcAAAAJ,62,162,"['Global water resources and the role of groundwater in a resilient water future', 'Global GRACE data assimilation for groundwater and drought monitoring: Advances and challenges', 'Groundwater quality and depletion in the Indo-Gangetic Basin mapped from in situ observations', 'Deeper groundwater chemistry and geochemical modeling of the arsenic affected western Bengal basin, West Bengal, India', 'Groundwater systems of the Indian sub-continent', 'Emerging Organic Contaminants in Global Community Drinking Water Sources and Supply: A Review of Occurrences, Processes and Removal', 'Arsenic and other geogenic contaminants in global groundwater', 'Geologic, geomorphic and hydrologic framework and evolution of the Bengal basin, India and Bangladesh', 'Groundwater depletion causing reduction of baseflow triggering Ganges river summer drying', 'Regional hydrostratigraphy and groundwater flow modeling in the arsenic-affected areas of the western Bengal basin, West Bengal, India']"
Narayan Chandra Das,"Professor, Indian Institute of Technology, Kharagpur","Polymer nanocomposites, nanomaterials, Self-healing materials, food packaging, green technology",14119,https://scholar.google.com/citations?hl=en&user=J7JvuU8AAAAJ,72,194,"['Preparation, development, outcomes, and application versatility of carbon fiber-based polymer composites: a review', 'Electromagnetic interference shielding effectiveness of carbon black and carbon fibre filled EVA and NR based composites', 'Single‐walled carbon nanotube/poly (methyl methacrylate) composites for electromagnetic interference shielding', 'Polymer nanocomposites for electromagnetic interference shielding: a review', 'Advancement in science and technology of carbon dots-polymer hybrid composites: a review', 'Fabrication of Reduced Graphene Oxide/Silver Nanoparticles Decorated Conductive Cotton Fabric for High Performing Electromagnetic Interference Shielding and Antibacterial\xa0…', 'Electromagnetic interference shielding effectiveness of conductive carbon black and carbon fiber‐filled composites based on rubber and rubber blends', 'Effect of processing parameters, applied pressure and temperature on the electrical resistivity of rubber-based conductive composites', 'An approach to prepare mechanically robust full IPN strengthened conductive cotton fabric for high strain tolerant electromagnetic interference shielding', 'Graphene based emergent nanolights: A short review on the synthesis, properties and application']"
Professor HN Mishra,Indian Institute of Technology Kharagpur,Food Science & Technology,13757,https://scholar.google.com/citations?hl=en&user=I3Tfd5oAAAAJ,61,197,"['Fermented milks and milk products as functional foods—A review', 'A review on biological control and metabolism of aflatoxin', 'Scientific and technical aspects of yogurt aroma and taste: a review', 'Effect of extrusion processing on physicochemical, functional and nutritional characteristics of rice and rice-based products: A review', 'Novel approaches for co-encapsulation of probiotic bacteria with bioactive compounds, their health benefits and functional food product development: A review', 'Fuzzy analysis of sensory attributes of bread prepared from millet-based composite flours', 'High‐pressure inactivation of enzymes: A review on its recent applications on fruit purees and juices', 'The effect of edible coating based on Arabic gum, sodium caseinate and essential oil of cinnamon and lemon grass on guava', 'Green tea: Health benefits', 'Mango soy fortified set yoghurt: effect of stabilizer addition on physicochemical, sensory and textural properties']"
Prof. Debapriya Das,"Emeritus Professor of Electrical Engineering, Indian Institute of Technology, Kharagpur","Distribution Systems, Microgrid, Distributed Generation",13633,https://scholar.google.com/citations?hl=en&user=yZj2uFYAAAAJ,59,146,"['Simple and efficient method for load flow solution of radial distribution networks', 'Voltage stability analysis of radial distribution networks', 'Impact of network reconfiguration on loss allocation of radial distribution systems', 'A fuzzy multiobjective approach for network reconfiguration of distribution systems', 'Novel method for solving radial distribution networks', 'Method for load-flow solution of radial distribution networks', 'Optimal placement of capacitors in radial distribution system using a Fuzzy-GA method', 'Student psychology based optimization algorithm: A new population based optimization algorithm for solving optimization problems', 'A comprehensive review on power distribution network reconfiguration', 'Grasshopper optimization algorithm based two stage fuzzy multiobjective approach for optimum sizing and placement of distributed generations, shunt capacitors and electric\xa0…']"
Pabitra Mitra,"Professor of Computer Science and Engineering, Indian Institute of Technology Kharagpur","Machine learning, pattern recognition, data mining, information retrieval",13495,https://scholar.google.com/citations?hl=en&user=5bXSZPYAAAAJ,52,163,"['Unsupervised feature selection using feature similarity', 'Data mining in soft computing framework: a survey', 'Web mining in soft computing framework: Relevance, state of the art and future directions', 'Deep learning in multi-object detection and tracking: state of the art', 'Feature weighting in content based recommendation system using social network analysis', 'Segmentation of multispectral remote sensing images using active support vector machines', 'Pattern recognition algorithms for data mining: scalability, knowledge discovery and soft granular computing', 'Application of optimized machine learning techniques for prediction of occupational accidents', 'Case generation using rough sets with fuzzy representation', 'The big data system, components, tools, and technologies: a survey: TR Rao et al.']"
Prasanta Kumar Das,Indian Institute of Technology Kharagpur,"iMultiphase flow, Heat transfer and Fluid dynamics, Thermo hydraulics of nuclear reactors, Instrumentation, CFD for multiphase f",13062,https://scholar.google.com/citations?hl=en&user=cHWNjfgAAAAJ,54,260,"['Techniques for measuring the thermal conductivity of nanofluids: a review', 'Effect of particle size on thermal conductivity of nanofluid', 'Synthesis and characterization of nanofluid for advanced heat transfer applications', 'Measurement of the double-differential inclusive jet cross section in proton–proton collisions at', 'Synthesis, characterization, and thermal property measurement of nano-Al95Zn05 dispersed nanofluid prepared by a two-step process', 'Guidelines for the use and interpretation of assays for monitoring autophagy 1', 'Development and characterization of Al2Cu and Ag2Al nanoparticle dispersed water and ethylene glycol based nanofluid', 'Second law based optimisation of crossflow plate-fin heat exchanger design using genetic algorithm', 'Pool boiling heat transfer characteristics of ZrO2–water nanofluids from a flat surface in a pool', 'Review of oil water core annular flow']"
Dr. Madan Kumar Jha,"Professor(HAG) of Subsurface Hydrology, Indian Institute of Technology Kharagpur, West …","Groundwater Modeling, Integrated Water Management, Rainwater Harvesting, Artificial Recharge, Seawater Intrusion",13049,https://scholar.google.com/citations?hl=en&user=5cQpKxgAAAAJ,56,124,"['Groundwater management and development by integrated remote sensing and geographic information systems: prospects and constraints', 'Assessment of groundwater potential in a semi-arid region of India using remote sensing, GIS and MCDM techniques', 'Delineation of groundwater recharge zones and identification of artificial recharge sites in West Medinipur district, West Bengal using RS, GIS and MCDM techniques', 'Groundwater assessment in Salboni Block, West Bengal (India) using remote sensing, geographical information system and multi-criteria decision analysis techniques', 'Integrated remote sensing and GIS‐based approach for assessing groundwater potential in West Medinipur district, West Bengal, India', 'Assessment and mapping of groundwater vulnerability to pollution: Current status and challenges', 'Hydrologic Time Series Analysis: Theory and Practice', 'Assessing groundwater quality for drinking water supply using hybrid fuzzy-GIS-based water quality index', 'Multi-criteria analysis and GIS modeling for identifying prospective water harvesting and artificial recharge sites for sustainable water supply', 'Groundwater-level prediction using multiple linear regression and artificial neural network techniques: a comparative assessment']"
Prof. BC Meikap,"Professor , Department of Chemical Engineering, IIT Kharagpur",IIT Kharagpur,12964,https://scholar.google.com/citations?hl=en&user=GNM21DsAAAAJ,54,182,"['Removal of lead (II) from wastewater by activated carbon developed from Tamarind wood by zinc chloride activation', 'Application of response surface methodology (RSM) for optimization of leaching parameters for ash reduction from low-grade coal', 'Removal of chromium (VI) from dilute aqueous solutions by activated carbon developed from Terminalia arjuna nuts activated with zinc chloride', 'Removal of chromium (VI) from wastewater by activated carbon developed from Tamarind wood activated with zinc chloride', 'Optimization of production conditions for activated carbons from Tamarind wood by zinc chloride using response surface methodology', 'Response surface modeling and optimization of chromium (VI) removal from aqueous solution using Tamarind wood activated carbon in batch process', 'Removal of crystal violet from wastewater by activated carbons prepared from rice husk', 'Biosorption of Cr (VI) from aqueous solutions by Eichhornia crassipes', 'Studies on the removal of Pb (II) from wastewater by activated carbon developed from Tamarind wood activated with sulphuric acid', 'Preparation of activated carbon from green coconut shell and its characterization']"
Suneel Kumar Srivastava,"Professor of Chemistry, Indian Institute of technology, Kharagpur, India","polymers, nanomaterials, W–Mo nanoalloy, blend",12608,https://scholar.google.com/citations?hl=en&user=cWzcKJoAAAAJ,61,173,"['Recent advances on the removal of dyes from wastewater using various adsorbents: A critical review', 'Nanostructured anode materials for lithium ion batteries', 'MoS2–MWCNT hybrids as a superior anode in lithium-ion batteries', 'Green synthesis of graphene', 'Crystalline ZnS thin films by chemical bath deposition method and its characterization', 'Nanostructured copper sulfides: synthesis, properties and applications', 'Fe3O4@Carbon@Polyaniline Trilaminar Core–Shell Composites as Superior Microwave Absorber in Shielding of Electromagnetic Pollution', 'Hydrothermal growth of CuS nanowires from Cu− dithiooxamide, a novel single-source precursor', 'Rubber–clay nanocomposite by solution blending', 'Synthesis of partially exfoliated EPDM/LDH nanocomposites by solution intercalation: Structural characterization and properties']"
Ashraf Alam,IIT Kharagpur,"Educational Technology, Mathematics Education, Teacher Education, Educational Psychology, Pedagogy",12583,https://scholar.google.com/citations?hl=en&user=otpzbu0AAAAJ,59,68,"['Possibilities and Apprehensions in the Landscape of Artificial Intelligence in Education', 'Employing Adaptive Learning and Intelligent Tutoring Robots for Virtual Classrooms and Smart Campuses: Reforming Education in the Age of Artificial Intelligence', 'Should Robots Replace Teachers? Mobilisation of AI and Learning Analytics in Education', 'Cultural beliefs and equity in educational institutions: exploring the social and philosophical notions of ability groupings in teaching and learning of mathematics', 'Educational technology: Exploring the convergence of technology and pedagogy through mobility, interactivity, AI, and learning tools', 'Mapping a Sustainable Future Through Conceptualization of Transformative Learning Framework, Education for Sustainable Development, Critical Reflection, and Responsible\xa0…', 'Harnessing the power of AI to create intelligent tutoring systems for enhanced classroom experience and improved learning outcomes', 'A Digital Game based Learning Approach for Effective Curriculum Transaction for Teaching-Learning of Artificial Intelligence and Machine Learning', 'Investigating Sustainable Education and Positive Psychology Interventions in Schools Towards Achievement of Sustainable Happiness and Wellbeing for 21st Century Pedagogy and\xa0…', 'Educational Robotics and Computer Programming in Early Childhood Education: A Conceptual Framework for Assessing Elementary School Students’ Computational Thinking for\xa0…']"
Rudra Prakash Pradhan,Professor at IIT-KGP,"Econometrics, Data Science and Analytics, Optimization Modelling, Quantitative Finance",12365,https://scholar.google.com/citations?hl=en&user=J1WUN4EAAAAJ,61,145,"['Effect of transportation infrastructure on economic growth in India: The VECM approach', 'Does innovation promote economic growth? Evidence from European countries', 'Information communication technology (ICT) infrastructure and economic growth: A causality evinced by cross-country panel data', 'Sustainable economic development in India: The dynamics between financial inclusion, ICT development, and economic growth', 'Innovation, financial development and economic growth in Eurozone countries', 'The dynamics among entrepreneurship, innovation, and economic growth in the Eurozone countries', 'Causal nexus between economic growth, banking sector development, stock market development, and other macroeconomic variables: The case of ASEAN countries', 'The dynamics of information and communications technologies infrastructure, economic growth, and financial development: Evidence from Asian countries', 'Economic growth and the development of telecommunications infrastructure in the G-20 countries: A panel-VAR approach', 'Urbanization, transportation infrastructure, ICT, and economic growth: A temporal causal analysis']"
"SURJYA KANTA PAL (Recipient of JC Bose grant; Prof NK Roy Chair Professor) FNAE, FNASc",Dean R&D;  Professor (HAG) of Mech. Engg. IIT Kharagpur; Former Lord Kumar …,"AI/ML in Manufacturing, BCI in Manuf, Expt and Num Analyses in Manuf, Ultrafast Cooling Methods",12180,https://scholar.google.com/citations?hl=en&user=rj8w-HgAAAAJ,64,191,"['Thermal reduction of graphene oxide: How temperature influences purity', 'Modeling of electrical discharge machining process using back propagation neural network and multi-objective optimization using non-dominating sorting genetic algorithm-II', 'Application of digital image processing in tool condition monitoring: A review', 'Effect of pulse parameters on weld quality in pulsed gas metal arc welding: a review', 'Bactericidal effect of graphene oxide and reduced graphene oxide: Influence of shape of bacteria', 'A review on sensor based monitoring and control of friction stir welding process and a roadmap to Industry 4.0', 'Influence of plate position, tool offset and tool rotational speed on mechanical properties and microstructures of dissimilar Al/Cu friction stir welding joints', 'Artificial neural network modeling of weld joint strength prediction of a pulsed metal inert gas welding process using arc signals', 'Digital twin: current scenario and a case study on a manufacturing process', 'A study on the variation of forces and temperature in a friction stir welding process: a finite element approach']"
Niloy Ganguly,"Department of CSE, Indian Institute of Technology, Kharagpur","Artificial Intelligence, NLP, Network Science, Machine Learning, Social Computing",12149,https://scholar.google.com/citations?hl=en&user=hCbFmUUAAAAJ,52,209,"['Stop clickbait: Detecting and preventing clickbaits in online news media', 'Understanding and combating link farming in the twitter social network', 'Metrics for community analysis: A survey', 'Design patterns from biology for distributed computing', 'Feature weighting in content based recommendation system using social network analysis', 'FairRec: Two-Sided Fairness for Personalized Recommendations in Two-Sided Platforms', 'NeVAE: A Deep Generative Model for Molecular Graphs.', 'A survey on cellular automata', 'Cognos: crowdsourcing search for topic experts in microblogs', 'Extracting situational information from microblogs during disaster events: a classification-summarization approach']"
Nikhil Kumar Singha,"Professor, Rubber Technology Centre, Indian Institute of Technology Kharagpur","Tailor-made specialty polymers via controlled …, Preparation of block, graft copolymers, electro-a",11840,https://scholar.google.com/citations?hl=en&user=-OTlvK8AAAAJ,52,175,"['Progress in preparation, processing and applications of polyaniline', 'Effect of foam density on the properties of water blown rigid polyurethane foam', 'Electrochemical synthesis of polyaniline and its comparison with chemically synthesized polyaniline', 'Halogen-free flame retardant PUF: Effect of melamine compounds on mechanical, thermal and flame retardant properties', '“Click chemistry” in tailor-made polymethacrylates bearing reactive furfuryl functionality: a new class of self-healing polymeric material', 'Effect of expandable graphite on the properties of intumescent flame‐retardant polyurethane foam', 'Polyaniline by new miniemulsion polymerization and the effect of reducing agent on conductivity', 'Fabrication of reduced graphene oxide/silver nanoparticles decorated conductive cotton fabric for high performing electromagnetic interference shielding and antibacterial\xa0…', 'An approach to prepare mechanically robust full IPN strengthened conductive cotton fabric for high strain tolerant electromagnetic interference shielding', 'Halogen‐free flame‐retardant rigid polyurethane foams: Effect of alumina trihydrate and triphenylphosphate on the properties of polyurethane foams']"
Sanat Kumar Roy,"Professor of Metallurgical Engineering Department, IIT Kharagpur","Extractive metallurgy, corossion engineering, metallurgical thermodynamics",11753,https://scholar.google.com/citations?hl=en&user=-egLm34AAAAJ,48,277,"['Testing gravity with cold-atom interferometers', 'Antioxidant and protective effect of latex of Calotropis procera against alloxan-induced diabetes in rats', 'A study of self-propagating high-temperature synthesis of NiAl in thermal explosion mode', 'Effect of beam oscillation on electron beam welding of copper with AISI-304 stainless steel', 'Genetic association study of exfoliation syndrome identifies a protective rare variant at LOXL1 and five new susceptibility loci', 'Influence of polymer adsorption and conformation on flocculation and dewatering of kaolin suspension', 'Evaluation of cytotoxic potential of latex of Calotropis procera and Podophyllotoxin in Allum cepa root model', 'Impact of primary kidney disease on the effects of empagliflozin in patients with chronic kidney disease: secondary analyses of the EMPA-KIDNEY trial', 'Particle characteristics and their influence on dewatering of kaolin, calcite and quartz suspensions', 'Comparison between the microstructural evolutions of two modes of SHS of NiAl: key to a common reaction mechanism']"
Shamik Chowdhury,"Associate Professor, Indian Institute of Technology Kharagpur","Environmental Engineering, Environmental Nanotechnology, Heterogeneous Photocatalysis, Materials",11402,https://scholar.google.com/citations?hl=en&user=eZpUOUsAAAAJ,50,102,"['Adsorption thermodynamics, kinetics and isosteric heat of adsorption of malachite green onto chemically modified rice husk', 'Adsorption of crystal violet from aqueous solution onto NaOH-modified rice husk', 'Insight into adsorption thermodynamics', 'Recent advances in the use of graphene-family nanoadsorbents for removal of toxic pollutants from wastewater', 'Sea shell powder as a new adsorbent to remove Basic Green 4 (Malachite Green) from aqueous solutions: Equilibrium, kinetic and thermodynamic studies', 'Insight into adsorption equilibrium, kinetics and thermodynamics of Malachite Green onto clayey soil of Indian origin', 'Biomass derived low-cost microporous adsorbents for efficient CO2 capture', 'Hydrothermal conversion of urban food waste to chars for removal of textile dyes from contaminated waters', 'Batch and continuous (fixed-bed column) biosorption of crystal violet by Artocarpus heterophyllus (jackfruit) leaf powder', 'Biosorption of Basic Green 4 from aqueous solution by Ananas comosus (pineapple) leaf powder']"
